sample_id,text,tokens,spans,labels
3161_83,Ce gala du premier janvier est un régal pour les yeux de ceux ou celles qui aiment les bijoux et décorations.,"['Ce', 'gala', 'du', 'premier', 'janvier', 'est', 'un', 'régal', 'pour', 'les', 'yeux', 'de', 'ceux', 'ou', 'celles', 'qui', 'aiment', 'les', 'bijoux', 'et', 'décorations', '.']","[(57, 71)]",[['coo']]
3181_74,"L’auteure ne prétend sans doute pas à l’exhaustivité, mais en évoquant d’autres aspects de « ce scénario apocalyptique » (« où donc les cortèges de girafes, les parades de rorquals bleus, les bancs de coraux s’étaient-ils évanouis ?","['L’', 'auteure', 'ne', 'prétend', 'sans', 'doute', 'pas', 'à', 'l’', 'exhaustivité', ',', 'mais', 'en', 'évoquant', 'd’', 'autres', 'aspects', 'de', '«', 'ce', 'scénario', 'apocalyptique', '»', '(', '«', 'où', 'donc', 'les', 'cortèges', 'de', 'girafes', ',', 'les', 'parades', 'de', 'rorquals', 'bleus', ',', 'les', 'bancs', 'de', 'coraux', 's’', 'étaient', '-ils', 'évanouis', '?']","[(2, 9)]",[['fem']]
3181_116,"L’économique et le politique sont également dans la mire de l’écrivaine.
","['L’', 'économique', 'et', 'le', 'politique', 'sont', 'également', 'dans', 'la', 'mire', 'de', 'l’', 'écrivaine', '.', '\n']","[(62, 71)]",[['fem']]
3181_170,"Et l’auteure ne divague pas lorsqu’elle les dépeint ainsi, car ils ont agi et fait ainsi entendre leur voix dans la dernière décennie : «","['Et', 'l’', 'auteure', 'ne', 'divague', 'pas', 'lorsqu’', 'elle', 'les', 'dépeint', 'ainsi', ',', 'car', 'ils', 'ont', 'agi', 'et', 'fait', 'ainsi', 'entendre', 'leur', 'voix', 'dans', 'la', 'dernière', 'décennie', ':', '«']","[(5, 12)]",[['fem']]
3182_180,"Ces auteur(e)s que vous devez lire
12 décembre 2019
BLOGMAS 2019","['Ces', 'auteur(e)s', 'que', 'vous', 'devez', 'lire', '\n', '12', 'décembre', '2019', '\n', 'BLOGMAS', '2019']","[(4, 14)]",[['fle']]
3187_62,"Avec l'aide de Cybil, une motarde de la police également égarée sur les lieux, Rose va se lancer dans une quête éperdue pour retrouver sa fille, et percer le secret terrifiant de Silent Hill.
Genre: video film
Watch Movie Favorite
Solaris
Solaris
IMDb: N/A
1h 55min
","['Avec', ""l'"", 'aide', 'de', 'Cybil', ',', 'une', 'motarde', 'de', 'la', 'police', 'également', 'égarée', 'sur', 'les', 'lieux', ',', 'Rose', 'va', 'se', 'lancer', 'dans', 'une', 'quête', 'éperdue', 'pour', 'retrouver', 'sa', 'fille', ',', 'et', 'percer', 'le', 'secret', 'terrifiant', 'de', 'Silent', 'Hill', '.', '\n', 'Genre', ':', 'video', 'film', '\n', 'Watch', 'Movie', 'Favorite', '\n', 'Solaris', '\n', 'Solaris', '\n', 'IMDb', ':', 'N', '/', 'A', '\n', '1h', '55min', '\n']","[(26, 33)]",[['fem']]
3192_5,"Avec l’adoption massive de l’infonuagique et l’extrême rareté des ressources qualifiées, les experts sont débordés.
Ceux et celles qui me connaissent savent certainement que je suis un fanatique de l’infrastructure en code (IaC).","['Avec', 'l’', 'adoption', 'massive', 'de', 'l’', 'infonuagique', 'et', 'l’', 'extrême', 'rareté', 'des', 'ressources', 'qualifiées', ',', 'les', 'experts', 'sont', 'débordés', '.', '\n', 'Ceux', 'et', 'celles', 'qui', 'me', 'connaissent', 'savent', 'certainement', 'que', 'je', 'suis', 'un', 'fanatique', 'de', 'l’', 'infrastructure', 'en', 'code', '(', 'IaC', ')', '.']","[(116, 130)]",[['coo']]
3204_0,"Dans le cadre du séminaire de Master «L’existentialisme 2.0 : réécritures (postcoloniales) de Camus» dirigée par Ursula Bähler, Nedjma Kacimi lira des extraits de son livre Sensible (2021) et discutera avec les étudiant‐e‐s.","['Dans', 'le', 'cadre', 'du', 'séminaire', 'de', 'Master', '«', 'L’', 'existentialisme', '2.0', ':', 'réécritures', '(', 'postcoloniales', ')', 'de', 'Camus', '»', 'dirigée', 'par', 'Ursula', 'Bähler', ',', 'Nedjma', 'Kacimi', 'lira', 'des', 'extraits', 'de', 'son', 'livre', 'Sensible', '(', '2021', ')', 'et', 'discutera', 'avec', 'les', 'étudiant‐e‐s', '.']","[(211, 223)]",[['fle']]
3220_95,", la professeure Solange Ghernaouti dirige le Swiss Cybersecurity Advisory & Research Group (UNIL) est pionnière de l’interdisciplinarité de la sécurité numérique, experte internationale en cybersécurité et cyberdéfense.","[',', 'la', 'professeure', 'Solange', 'Ghernaouti', 'dirige', 'le', 'Swiss', 'Cybersecurity', 'Advisory', '&', 'Research', 'Group', '(', 'UNIL', ')', 'est', 'pionnière', 'de', 'l’', 'interdisciplinarité', 'de', 'la', 'sécurité', 'numérique', ',', 'experte', 'internationale', 'en', 'cybersécurité', 'et', 'cyberdéfense', '.']","[(5, 16)]",[['fem']]
3220_96,"Auteure de nombreux livres et publications, elle est membre de l’Académie suisse des sciences techniques, de la Commission suisse de l’Unesco, Chevalier de la Légion d'honneur.
16 réponses à “SwissCovid, consentement éclairé et responsabilité politique”
","['Auteure', 'de', 'nombreux', 'livres', 'et', 'publications', ',', 'elle', 'est', 'membre', 'de', 'l’', 'Académie', 'suisse', 'des', 'sciences', 'techniques', ',', 'de', 'la', 'Commission', 'suisse', 'de', 'l’', 'Unesco', ',', 'Chevalier', 'de', 'la', 'Légion', ""d'"", 'honneur', '.', '\n', '16', 'réponses', 'à', '“', 'SwissCovid', ',', 'consentement', 'éclairé', 'et', 'responsabilité', 'politique', '”', '\n']","[(0, 7)]",[['fem']]
3220_104,"Ceux qui sont naïfs au point de croire que ce sera anonyme, désolé, mais leur cas est sans espoir.
Donc, il y a 99% de chances que cette application soit une arnaque qui nous est proposée par une administration fédérale qui défend, non les droits des Suissesses et des Suisses, mais bien les intérêts de la Silicon Valley.
C’est révoltant.
Répondre
Simon dit :
6 juin 2020 à 0 h 43 min
","['Ceux', 'qui', 'sont', 'naïfs', 'au', 'point', 'de', 'croire', 'que', 'ce', 'sera', 'anonyme', ',', 'désolé', ',', 'mais', 'leur', 'cas', 'est', 'sans', 'espoir', '.', '\n', 'Donc', ',', 'il', 'y', 'a', '99', '%', 'de', 'chances', 'que', 'cette', 'application', 'soit', 'une', 'arnaque', 'qui', 'nous', 'est', 'proposée', 'par', 'une', 'administration', 'fédérale', 'qui', 'défend', ',', 'non', 'les', 'droits', 'des', 'Suissesses', 'et', 'des', 'Suisses', ',', 'mais', 'bien', 'les', 'intérêts', 'de', 'la', 'Silicon', 'Valley', '.', '\n', 'C’', 'est', 'révoltant', '.', '\n', 'Répondre', '\n', 'Simon', 'dit', ':', '\n', '6', 'juin', '2020', 'à', '0', 'h', '43', 'min', '\n']","[(251, 276)]","[['coo', 'fem']]"
3220_177,", la professeure Solange Ghernaouti dirige le Swiss Cybersecurity Advisory & Research Group (UNIL) est pionnière de l’interdisciplinarité de la sécurité numérique, experte internationale en cybersécurité et cyberdéfense.","[',', 'la', 'professeure', 'Solange', 'Ghernaouti', 'dirige', 'le', 'Swiss', 'Cybersecurity', 'Advisory', '&', 'Research', 'Group', '(', 'UNIL', ')', 'est', 'pionnière', 'de', 'l’', 'interdisciplinarité', 'de', 'la', 'sécurité', 'numérique', ',', 'experte', 'internationale', 'en', 'cybersécurité', 'et', 'cyberdéfense', '.']","[(5, 16)]",[['fem']]
3220_178,"Auteure de nombreux livres et publications, elle est membre de l’Académie suisse des sciences techniques, de la Commission suisse de l’Unesco, Chevalier de la Légion d'honneur.
","['Auteure', 'de', 'nombreux', 'livres', 'et', 'publications', ',', 'elle', 'est', 'membre', 'de', 'l’', 'Académie', 'suisse', 'des', 'sciences', 'techniques', ',', 'de', 'la', 'Commission', 'suisse', 'de', 'l’', 'Unesco', ',', 'Chevalier', 'de', 'la', 'Légion', ""d'"", 'honneur', '.', '\n']","[(0, 7)]",[['fem']]
3235_70,"pour suivre ce blog et être notifié(e) par email des nouvelles publications.
Rejoignez 236 autres abonnés	
Adresse e-mail :	
Suivre
Un site WordPress.com.
Retour en haut ↑
","['pour', 'suivre', 'ce', 'blog', 'et', 'être', 'notifié(e)', 'par', 'email', 'des', 'nouvelles', 'publications', '.', '\n', 'Rejoignez', '236', 'autres', 'abonnés', '\t\n', 'Adresse', 'e-mail', ':', '\t\n', 'Suivre', '\n', 'Un', 'site', 'WordPress.com', '.', '\n', 'Retour', 'en', 'haut', '↑', '\n']","[(28, 38)]",[['fle']]
3236_81,"pour suivre ce blog et être notifié(e) par email des nouvelles publications.
Rejoignez 236 autres abonnés	
Adresse e-mail :	
Suivre
Un site WordPress.com.
Retour en haut ↑
","['pour', 'suivre', 'ce', 'blog', 'et', 'être', 'notifié(e)', 'par', 'email', 'des', 'nouvelles', 'publications', '.', '\n', 'Rejoignez', '236', 'autres', 'abonnés', '\t\n', 'Adresse', 'e-mail', ':', '\t\n', 'Suivre', '\n', 'Un', 'site', 'WordPress.com', '.', '\n', 'Retour', 'en', 'haut', '↑', '\n']","[(28, 38)]",[['fle']]
3242_0,"Si vous êtes déjà affilié(e) au Cogmaster, ou si vous souhaitez faire une demande d'affiliation, et soumettre une offre de stage sur ce site, cliquez ici.","['Si', 'vous', 'êtes', 'déjà', 'affilié(e)', 'au', 'Cogmaster', ',', 'ou', 'si', 'vous', 'souhaitez', 'faire', 'une', 'demande', ""d'"", 'affiliation', ',', 'et', 'soumettre', 'une', 'offre', 'de', 'stage', 'sur', 'ce', 'site', ',', 'cliquez', 'ici', '.']","[(18, 28)]",[['fle']]
3255_55,"des Volontaires 2, 1204 Genève Organisateur: CoCreate Humanity
Détails
L'Orchestre Symphonique Genevois (OSG) et Julie Sévilla-Fraysse, sous la direction de Hervé Klopfenstein, seront sur scène pour honorer le travail de la communauté humanitaire et commémorer celles et ceux ayant
Détails
L’Orchestre Symphonique Genevois (OSG) et Julie Sévilla-Fraysse, sous la direction de Hervé Klopfenstein, seront sur scène pour honorer le travail de la communauté humanitaire et commémorer celles et ceux ayant perdu la vie durant l’exercice de leur mission humanitaire.
Prix
50chf
Dates
(Mardi) 20 h 30 min","['des', 'Volontaires', '2', ',', '1204', 'Genève', 'Organisateur', ':', 'CoCreate', 'Humanity', '\n', 'Détails', '\n', ""L'"", 'Orchestre', 'Symphonique', 'Genevois', '(', 'OSG', ')', 'et', 'Julie', 'Sévilla-Fraysse', ',', 'sous', 'la', 'direction', 'de', 'Hervé', 'Klopfenstein', ',', 'seront', 'sur', 'scène', 'pour', 'honorer', 'le', 'travail', 'de', 'la', 'communauté', 'humanitaire', 'et', 'commémorer', 'celles', 'et', 'ceux', 'ayant', '\n', 'Détails', '\n', 'L’', 'Orchestre', 'Symphonique', 'Genevois', '(', 'OSG', ')', 'et', 'Julie', 'Sévilla-Fraysse', ',', 'sous', 'la', 'direction', 'de', 'Hervé', 'Klopfenstein', ',', 'seront', 'sur', 'scène', 'pour', 'honorer', 'le', 'travail', 'de', 'la', 'communauté', 'humanitaire', 'et', 'commémorer', 'celles', 'et', 'ceux', 'ayant', 'perdu', 'la', 'vie', 'durant', 'l’', 'exercice', 'de', 'leur', 'mission', 'humanitaire', '.', '\n', 'Prix', '\n', '50chf', '\n', 'Dates', '\n', '(', 'Mardi', ')', '20', 'h', '30', 'min']","[(261, 275)]",[['coo']]
3266_0,"Pour m’assister en cas de besoin en qualité de personne de confiance : jusqu’à ce que j’en décide autrement / uniquement pour la durée de mon séjour dans l’établissement nom de l’établissement
J’ai bien noté que Monsieur / Madame Prénom Nom
pourra, à ma demande, m’accompagner dans les démarches concernant mes soins et assister aux entretiens médicaux,
pourra être consulté(e) par l’équipe qui me soigne au cas où je ne serais pas en état d’exprimer ma volonté concernant les soins qui me sont prodigués et devra recevoir l’information nécessaire pour le faire.","['Pour', 'm’', 'assister', 'en', 'cas', 'de', 'besoin', 'en', 'qualité', 'de', 'personne', 'de', 'confiance', ':', 'jusqu’', 'à', 'ce', 'que', 'j’', 'en', 'décide', 'autrement', '/', 'uniquement', 'pour', 'la', 'durée', 'de', 'mon', 'séjour', 'dans', 'l’', 'établissement', 'nom', 'de', 'l’', 'établissement', '\n', 'J’', 'ai', 'bien', 'noté', 'que', 'Monsieur', '/', 'Madame', 'Prénom', 'Nom', '\n', 'pourra', ',', 'à', 'ma', 'demande', ',', 'm’', 'accompagner', 'dans', 'les', 'démarches', 'concernant', 'mes', 'soins', 'et', 'assister', 'aux', 'entretiens', 'médicaux', ',', '\n', 'pourra', 'être', 'consulté(e)', 'par', 'l’', 'équipe', 'qui', 'me', 'soigne', 'au', 'cas', 'où', 'je', 'ne', 'serais', 'pas', 'en', 'état', 'd’', 'exprimer', 'ma', 'volonté', 'concernant', 'les', 'soins', 'qui', 'me', 'sont', 'prodigués', 'et', 'devra', 'recevoir', 'l’', 'information', 'nécessaire', 'pour', 'le', 'faire', '.']","[(366, 377)]",[['fle']]
3267_8,"Lorsque Molly reçoit quelques jours après l’enterrement un mystérieux paquet contenant douze lettres de Marie, elle comprend que celle qui lui manque tant n’avait pas l’intention de se contenter de paroles en l’air et que son engagement va l’entraîner bien plus loin que ce qu’elle imaginait…
Auteure : Carène Ponte
","['Lorsque', 'Molly', 'reçoit', 'quelques', 'jours', 'après', 'l’', 'enterrement', 'un', 'mystérieux', 'paquet', 'contenant', 'douze', 'lettres', 'de', 'Marie', ',', 'elle', 'comprend', 'que', 'celle', 'qui', 'lui', 'manque', 'tant', 'n’', 'avait', 'pas', 'l’', 'intention', 'de', 'se', 'contenter', 'de', 'paroles', 'en', 'l’', 'air', 'et', 'que', 'son', 'engagement', 'va', 'l’', 'entraîner', 'bien', 'plus', 'loin', 'que', 'ce', 'qu’', 'elle', 'imaginait', '…', '\n', 'Auteure', ':', 'Carène', 'Ponte', '\n']","[(293, 300)]",[['fem']]
3330_20,"être consoler de l’ absence de celui ou celle qu’ on a aimé est universel !
J’aimeJ’aime
Réponse
","['être', 'consoler', 'de', 'l', '’', 'absence', 'de', 'celui', 'ou', 'celle', 'qu', '’', 'on', 'a', 'aimé', 'est', 'universel', '!', '\n', 'J’', 'aimeJ’', 'aime', '\n', 'Réponse', '\n']","[(31, 45)]",[['coo']]
3360_14,Vous êtes abonné-e mais vous vous connectez pour la première fois ?,"['Vous', 'êtes', 'abonné-e', 'mais', 'vous', 'vous', 'connectez', 'pour', 'la', 'première', 'fois', '?']","[(10, 18)]",[['fle']]
3360_202,Vous n'êtes actuellement pas identifié-e sur le site.,"['Vous', ""n'"", 'êtes', 'actuellement', 'pas', 'identifié-e', 'sur', 'le', 'site', '.']","[(29, 40)]",[['fle']]
3360_220,Vous êtes abonné-e mais vous vous connectez pour la première fois ?,"['Vous', 'êtes', 'abonné-e', 'mais', 'vous', 'vous', 'connectez', 'pour', 'la', 'première', 'fois', '?']","[(10, 18)]",[['fle']]
3367_12,- la question qui n'est jamais vraiment bien claire est de savoir comment a été choisi l'heureux (ou heureuse) élu(e) ?,"['-', 'la', 'question', 'qui', ""n'"", 'est', 'jamais', 'vraiment', 'bien', 'claire', 'est', 'de', 'savoir', 'comment', 'a', 'été', 'choisi', ""l'"", 'heureux', '(', 'ou', 'heureuse', ')', 'élu(e)', '?']","[(111, 117)]",[['fle']]
3369_2,pour suivre ce blog et être notifié(e) par e-mail des nouvelles publications.,"['pour', 'suivre', 'ce', 'blog', 'et', 'être', 'notifié(e)', 'par', 'e-mail', 'des', 'nouvelles', 'publications', '.']","[(28, 38)]",[['fle']]
3374_46,"l’audacieuse et touchante campagne de la Fondation Jacques-Bouchard →
Voulez-vous laisser un commentaire?
0 Commentaires.
Laisser un commentaire Annuler la réponse
Vous devez être connecté(e) pour rédiger un commentaire.
","['l’', 'audacieuse', 'et', 'touchante', 'campagne', 'de', 'la', 'Fondation', 'Jacques-Bouchard', '→', '\n', 'Voulez', '-vous', 'laisser', 'un', 'commentaire', '?', '\n', '0', 'Commentaires', '.', '\n', 'Laisser', 'un', 'commentaire', 'Annuler', 'la', 'réponse', '\n', 'Vous', 'devez', 'être', 'connecté(e)', 'pour', 'rédiger', 'un', 'commentaire', '.', '\n']","[(180, 191)]",[['fle']]
3374_51,"Ducas, journaliste, blogueuse, auteure.
","['Ducas', ',', 'journaliste', ',', 'blogueuse', ',', 'auteure', '.', '\n']","[(31, 38)]",[['fem']]
3381_4,"Il est donc important de maîtriser votre budget pour être sûr(e) de ne manquer de rien et de pouvoir profiter de cette journée au maximum.
","['Il', 'est', 'donc', 'important', 'de', 'maîtriser', 'votre', 'budget', 'pour', 'être', 'sûr(e)', 'de', 'ne', 'manquer', 'de', 'rien', 'et', 'de', 'pouvoir', 'profiter', 'de', 'cette', 'journée', 'au', 'maximum', '.', '\n']","[(58, 64)]",[['fle']]
3382_32,"2019
Entraîneur(e)-chef recherché(e)
","['2019', '\n', 'Entraîneur(e)-chef', 'recherché(e)', '\n']","[(24, 36)]",[['fle']]
3382_38,", nous célébrons les entraîneur.e.
","[',', 'nous', 'célébrons', 'les', 'entraîneur.e', '.', '\n']","[(21, 33)]",[['fle']]
3384_5,"Nous souhaitons renforcer notre pôle social et recherchons pour accompagner notre croissance, un(e):
AVOCAT(E) SENIOR(E) en DROIT SOCIAL
Statut libéral
Le poste
Sous la responsabilité directe de notre responsable du pôle social basé à Reims, vous intervenez pour prévenir conseiller et défendre les clients du cabinet (employeurs et/ou salariés).","['Nous', 'souhaitons', 'renforcer', 'notre', 'pôle', 'social', 'et', 'recherchons', 'pour', 'accompagner', 'notre', 'croissance', ',', 'un(e', '):', '\n', 'AVOCAT(E)', 'SENIOR(E)', 'en', 'DROIT', 'SOCIAL', '\n', 'Statut', 'libéral', '\n', 'Le', 'poste', '\n', 'Sous', 'la', 'responsabilité', 'directe', 'de', 'notre', 'responsable', 'du', 'pôle', 'social', 'basé', 'à', 'Reims', ',', 'vous', 'intervenez', 'pour', 'prévenir', 'conseiller', 'et', 'défendre', 'les', 'clients', 'du', 'cabinet', '(', 'employeurs', 'et', '/', 'ou', 'salariés', ')', '.']","[(101, 110)]",[['fle']]
3384_11,"Vous justifiez d'une excellente qualité rédactionnelle et d'un bon esprit de synthèse.
Responsable et autonome, vous êtes respectueux(se)","['Vous', 'justifiez', ""d'"", 'une', 'excellente', 'qualité', 'rédactionnelle', 'et', ""d'"", 'un', 'bon', 'esprit', 'de', 'synthèse', '.', '\n', 'Responsable', 'et', 'autonome', ',', 'vous', 'êtes', 'respectueux(se)']","[(122, 137)]",[['fle']]
3396_14,"Voir la fiche
TOP 10 des meilleur(e)s huile pour tronconneuse","['Voir', 'la', 'fiche', '\n', 'TOP', '10', 'des', 'meilleur(e)s', 'huile', 'pour', 'tronconneuse']","[(25, 37)]",[['fle']]
3406_4,"compte 10 à 15 planches illustrées qui :
raconte la fantastique histoire de notre sécurité sociale,
explique ses fondements, son fonctionnement et ce qui la menace,
montre que la solidarité est facteur d’égalité et de justice sociale,
éveille l’intérêt, suscite l’échange et le débat, (r)éveille les consciences et (re)donne le goût de la solidarité aux citoyen-ne-s d'ici et d’ailleurs.
","['compte', '10', 'à', '15', 'planches', 'illustrées', 'qui', ':', '\n', 'raconte', 'la', 'fantastique', 'histoire', 'de', 'notre', 'sécurité', 'sociale', ',', '\n', 'explique', 'ses', 'fondements', ',', 'son', 'fonctionnement', 'et', 'ce', 'qui', 'la', 'menace', ',', '\n', 'montre', 'que', 'la', 'solidarité', 'est', 'facteur', 'd’', 'égalité', 'et', 'de', 'justice', 'sociale', ',', '\n', 'éveille', 'l’', 'intérêt', ',', 'suscite', 'l’', 'échange', 'et', 'le', 'débat', ',', '(', 'r)éveille', 'les', 'consciences', 'et', '(', 're)donne', 'le', 'goût', 'de', 'la', 'solidarité', 'aux', 'citoyen-ne-s', ""d'"", 'ici', 'et', 'd’', 'ailleurs', '.', '\n']","[(354, 366)]",[['fle']]
3407_27,"Les femmes et les médias numériques avec Josiane Jouët, professeure émérite à l’université Paris 2 Panthéon-Assas en Sciences de l’information et de la communication, Eliot Lepers, un entrepreneur et militant politique à l'origine des sites Macholand et 343connards, Lisa Miquet, membre des Internettes et réalisatrice du documentaire Elles prennent la parole et Marie Kirshen, journaliste et membre du collectif Prenons la une.
Information
Author
","['Les', 'femmes', 'et', 'les', 'médias', 'numériques', 'avec', 'Josiane', 'Jouët', ',', 'professeure', 'émérite', 'à', 'l’', 'université', 'Paris', '2', 'Panthéon-Assas', 'en', 'Sciences', 'de', 'l’', 'information', 'et', 'de', 'la', 'communication', ',', 'Eliot', 'Lepers', ',', 'un', 'entrepreneur', 'et', 'militant', 'politique', 'à', ""l'"", 'origine', 'des', 'sites', 'Macholand', 'et', '343connards', ',', 'Lisa', 'Miquet', ',', 'membre', 'des', 'Internettes', 'et', 'réalisatrice', 'du', 'documentaire', 'Elles', 'prennent', 'la', 'parole', 'et', 'Marie', 'Kirshen', ',', 'journaliste', 'et', 'membre', 'du', 'collectif', 'Prenons', 'la', 'une', '.', '\n', 'Information', '\n', 'Author', '\n']","[(56, 67)]",[['fem']]
3413_4,Nombre de participant·e·s :,"['Nombre', 'de', 'participant·e·s', ':']","[(10, 25)]",[['fle']]
3413_30,"Le facilitateur, la facilitatrice d'Eco Voice","['Le', 'facilitateur', ',', 'la', 'facilitatrice', ""d'"", 'Eco', 'Voice']","[(3, 33)]",[['coo']]
3413_48,"Références
Auteur.e de la pratique : Emmanuelle Chaulet
","['Références', '\n', 'Auteur.e', 'de', 'la', 'pratique', ':', 'Emmanuelle', 'Chaulet', '\n']","[(11, 19)]",[['fle']]
3413_49,Auteur·e de cette fiche,"['Auteur·e', 'de', 'cette', 'fiche']","[(0, 8)]",[['fle']]
3413_51,"Emmanuelle Chaulet
Mail de l'auteur·e de la fiche : Contacter par mail Eco","['Emmanuelle', 'Chaulet', '\n', 'Mail', 'de', ""l'"", 'auteur·e', 'de', 'la', 'fiche', ':', 'Contacter', 'par', 'mail', 'Eco']","[(29, 37)]",[['fle']]
3420_792,", elle est l’auteure de « Benoît XVI, le pape incompris », chez Bayard Culture (2008), de « François, un pape pour tous » aux Editions du Seuil (2014) et du livre « Histoire d’un silence », aux Editions du Seuil (2016).
","[',', 'elle', 'est', 'l’', 'auteure', 'de', '«', 'Benoît', 'XVI', ',', 'le', 'pape', 'incompris', '»', ',', 'chez', 'Bayard', 'Culture', '(', '2008', ')', ',', 'de', '«', 'François', ',', 'un', 'pape', 'pour', 'tous', '»', 'aux', 'Editions', 'du', 'Seuil', '(', '2014', ')', 'et', 'du', 'livre', '«', 'Histoire', 'd’', 'un', 'silence', '»', ',', 'aux', 'Editions', 'du', 'Seuil', '(', '2016', ')', '.', '\n']","[(13, 20)]",[['fem']]
3421_16,- Aucun(e),"['-', 'Aucun(e)']","[(2, 10)]",[['fle']]
3432_0,"Rita Noumeir, professeure au Département de génie électrique à l’ÉTS, souhaite développer un outil pour détecter les comportements destructeurs et auto-infligés dans la population carcérale.","['Rita', 'Noumeir', ',', 'professeure', 'au', 'Département', 'de', 'génie', 'électrique', 'à', 'l’', 'ÉTS', ',', 'souhaite', 'développer', 'un', 'outil', 'pour', 'détecter', 'les', 'comportements', 'destructeurs', 'et', 'auto-infligés', 'dans', 'la', 'population', 'carcérale', '.']","[(14, 25)]",[['fem']]
3433_8,"Levac, Professeure de géographie, Cégep Édouard-Montpetit, et Directrice, Société historique et culturelle du Marigot / Annie Demers-Caron, Professeure d’anthropologie, Cégep de Lévis-Lauzon / France Voisine, Directeur adjoint à la direction des études, Cégep de Saint-Félicien / Étienne Turcotte, Étudiant et coordonnateur à la mobilisation et aux communications, Association étudiante du Cégep de Sainte-Foy / Édith Coulombe, Coordonnatrice à la vie étudiante et responsable du développement durable, Cégep de Sainte-Foy / Martin Geoffroy, Professeur de sociologie, Cégep Édouard-Montpetit, et Directeur et chercheur principal, CEFIR","['Levac', ',', 'Professeure', 'de', 'géographie', ',', 'Cégep', 'Édouard-Montpetit', ',', 'et', 'Directrice', ',', 'Société', 'historique', 'et', 'culturelle', 'du', 'Marigot', '/', 'Annie', 'Demers-Caron', ',', 'Professeure', 'd’', 'anthropologie', ',', 'Cégep', 'de', 'Lévis-Lauzon', '/', 'France', 'Voisine', ',', 'Directeur', 'adjoint', 'à', 'la', 'direction', 'des', 'études', ',', 'Cégep', 'de', 'Saint-Félicien', '/', 'Étienne', 'Turcotte', ',', 'Étudiant', 'et', 'coordonnateur', 'à', 'la', 'mobilisation', 'et', 'aux', 'communications', ',', 'Association', 'étudiante', 'du', 'Cégep', 'de', 'Sainte-Foy', '/', 'Édith', 'Coulombe', ',', 'Coordonnatrice', 'à', 'la', 'vie', 'étudiante', 'et', 'responsable', 'du', 'développement', 'durable', ',', 'Cégep', 'de', 'Sainte-Foy', '/', 'Martin', 'Geoffroy', ',', 'Professeur', 'de', 'sociologie', ',', 'Cégep', 'Édouard-Montpetit', ',', 'et', 'Directeur', 'et', 'chercheur', 'principal', ',', 'CEFIR']","[(7, 18), (140, 151)]","[['fem'], ['fem']]"
3451_0,Un cycle de 4 conférences annuelles destiné aux lycéen(ne)s,"['Un', 'cycle', 'de', '4', 'conférences', 'annuelles', 'destiné', 'aux', 'lycéen(ne)s']","[(48, 59)]",[['fle']]
3451_2,"Une question, un chercheur
Un cycle de conférences destiné aux étudiant(e)s du supérieur pour découvrir le monde de la recherche.
","['Une', 'question', ',', 'un', 'chercheur', '\n', 'Un', 'cycle', 'de', 'conférences', 'destiné', 'aux', 'étudiant(e)s', 'du', 'supérieur', 'pour', 'découvrir', 'le', 'monde', 'de', 'la', 'recherche', '.', '\n']","[(63, 75)]",[['fle']]
3452_10,"Etre lesbienne, gai, bisexuel(le), transgenre, intersex ou queer peut être un facteur aggravant pour trouver un travail, entreprendre ou encore produire de l’argent.","['Etre', 'lesbienne', ',', 'gai', ',', 'bisexuel(le)', ',', 'transgenre', ',', 'intersex', 'ou', 'queer', 'peut', 'être', 'un', 'facteur', 'aggravant', 'pour', 'trouver', 'un', 'travail', ',', 'entreprendre', 'ou', 'encore', 'produire', 'de', 'l’', 'argent', '.']","[(21, 33)]",[['fle']]
3452_24,", 2020 • ( 0 )
Dans les quotidiens des familles et des rues de Bujumbura, les personnes Lesbiennes, Gays, Bisexuel(le)s et Transgenres expérimentent différentes situations.","[',', '2020', '•', '(', '0', ')', '\n', 'Dans', 'les', 'quotidiens', 'des', 'familles', 'et', 'des', 'rues', 'de', 'Bujumbura', ',', 'les', 'personnes', 'Lesbiennes', ',', 'Gays', ',', 'Bisexuel(le)s', 'et', 'Transgenres', 'expérimentent', 'différentes', 'situations', '.']","[(106, 119)]",[['fle']]
3453_128,"C'est d'ailleurs ce que signifie cette autre sentence : ""la franc-maçonnerie est un chemin"".
En revanche, on ne peut pas nier la jubilation intense que ce premier pas, que cette cérémonie, provoque chez celle ou celui qui la vit, qui la ressent.","[""C'"", 'est', ""d'"", 'ailleurs', 'ce', 'que', 'signifie', 'cette', 'autre', 'sentence', ':', '""', 'la', 'franc-maçonnerie', 'est', 'un', 'chemin', '""', '.', '\n', 'En', 'revanche', ',', 'on', 'ne', 'peut', 'pas', 'nier', 'la', 'jubilation', 'intense', 'que', 'ce', 'premier', 'pas', ',', 'que', 'cette', 'cérémonie', ',', 'provoque', 'chez', 'celle', 'ou', 'celui', 'qui', 'la', 'vit', ',', 'qui', 'la', 'ressent', '.']","[(203, 217)]",[['coo']]
